developer_name,project_name,property_type,rooms_count,area,price_total,price_per_m2,floor,completion_year,address,district
DOGMA,DOGMA PARK,Коммерческая Недвижимость,*,68.8,15845000.0,230300.0,4,2027,"г. Краснодар, ул. Марины Цветаевой, д. 1",Пашковский
ССК,Дыхание,Апартаменты,*,70.5,8545000.0,121200.0,19,3кв. 2025,"г. Краснодар, ул. Летчика Позднякова, д. 2",Фестивальный
Ava Dom,Режиссёр,Квартира,4,69.4,12624000.0,181900.0,24,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
DOGMA,ПАРК ПОБЕДЫ,Квартира,4,69.4,9327000.0,134400.0,18,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
СЕМЬЯ,Друзья,Квартира,5,75.0,9698000.0,129300.0,25,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
Ava Dom,Небо,Квартира,2,59.3,6879000.0,116000.0,10,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
Ava Dom,Небо,Квартира,5,71.0,9180000.0,129300.0,8,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
DOGMA,Квартал САМОЛЁТ,Квартира,3,65.5,7880000.0,120300.0,4,2028,"г. Краснодар, ул. им. Ивана Беличенко, д. 88",Российская
DOGMA,REEDS,Квартира,2,34.1,5459000.0,160100.0,13,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
Ava Dom,Режиссёр,Квартира,4,37.7,7299000.0,193600.0,15,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
Ava Dom,Режиссёр,Квартира,2,30.4,5247000.0,172600.0,17,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ТОЧНО,ПЕРВОЕ МЕСТО,Коммерческая Недвижимость,*,99.4,14940000.0,150300.0,4,Сдан,"г. Краснодар, бул. Лесный, д. 69",Черёмушки
СЕМЬЯ,Друзья,Апартаменты,*,76.9,8844000.0,115000.0,22,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
ССК,Дыхание,Квартира,5,82.3,10543000.0,128100.0,3,3кв. 2025,"г. Краснодар, ул. Летчика Позднякова, д. 2",Фестивальный
БЭЛ Девелопмент,Green Apple,Коммерческая Недвижимость,*,58.0,9616000.0,165800.0,2,Сдан,"г. Краснодар, пр. Придорожный, д. 60",Российская
DOGMA,МКР САМОЛЁТ,Квартира,2,27.3,3271000.0,119800.0,23,Сдан,"г. Краснодар, ул. Ивана Беличенко, д. 90",Центральный
Ava Dom,Небо,Квартира,4,35.0,4568000.0,130500.0,12,2028,"г. Краснодар, ул. Ярославская, д. 115",Черёмушки
Ava Dom,Смородина,Квартира,5,53.4,7198000.0,134800.0,14,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
ССК,Сегодня,Квартира,4,37.7,4965000.0,131700.0,9,Сдан,"г. Краснодар, ул. Ветеранов, д. 85",Центральный
DOGMA,ПАРК ПОБЕДЫ,Коммерческая Недвижимость,*,50.8,7391000.0,145500.0,3,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
DOGMA,DOGMA PARK,Апартаменты,*,49.6,7946000.0,160200.0,24,2027,"г. Краснодар, ул. Марины Цветаевой, д. 1",Пашковский
НЕОМЕТРИЯ,Южане,Квартира,5,27.6,3649000.0,132200.0,16,Сдан,"г. Краснодар, ул. им. Даниила Смоляна, д. 78",Гидростроителей
Ava Dom,Режиссёр,Квартира,5,92.0,17103000.0,185900.0,18,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ТОЧНО,Патрики,Квартира,2,93.7,11394000.0,121600.0,7,2026,"г. Краснодар, пер. Монтажников, д. 163",Гидростроителей
ССК,Традиции,Квартира,5,59.0,7576000.0,128400.0,25,2027,"пгт. Яблоновский, ул. Тургеневское шоссе",Российская
СЕМЬЯ,Все Свои Vip,Коммерческая Недвижимость,*,76.4,12698000.0,166200.0,2,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Центральный
Ava Dom,Режиссёр,Апартаменты,*,39.7,7285000.0,183500.0,19,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ССК,Сегодня,Коммерческая Недвижимость,*,63.6,8262000.0,129900.0,4,Сдан,"г. Краснодар, ул. Ветеранов, д. 85",Центральный
Ava Dom,Режиссёр,Апартаменты,*,105.6,18153000.0,171900.0,19,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ССК,Лучший,Квартира,5,46.5,5980000.0,128600.0,18,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
БЭЛ Девелопмент,Green Apple,Квартира,1,96.7,11933000.0,123400.0,4,Сдан,"г. Краснодар, пр. Придорожный, д. 60",Российская
DOGMA,Квартал САМОЛЁТ,Квартира,5,46.2,6034000.0,130600.0,21,2028,"г. Краснодар, ул. им. Ивана Беличенко, д. 88",Российская
ССК,Ракурс,Квартира,1,42.9,4946000.0,115300.0,2,2028,"г. Краснодар, пер. Снежный, д. 72",Юбилейный
ССК,Ракурс,Коммерческая Недвижимость,*,115.2,17199000.0,149300.0,3,2028,"г. Краснодар, пер. Снежный, д. 72",Юбилейный
БЭЛ Девелопмент,Green Apple,Квартира,2,61.4,7356000.0,119800.0,22,Сдан,"г. Краснодар, пр. Придорожный, д. 60",Российская
DOGMA,REEDS,Апартаменты,*,30.3,4712000.0,155500.0,19,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
DOGMA,МКР САМОЛЁТ,Квартира,3,113.2,13890000.0,122700.0,4,Сдан,"г. Краснодар, ул. Ивана Беличенко, д. 90",Центральный
Ava Dom,The Grand Palace,Квартира,3,76.9,16218000.0,210900.0,21,Сдан,"г. Краснодар, ул.Уральская, д. 75/6",Гидростроителей
Ava Dom,Смородина,Квартира,3,84.2,10710000.0,127200.0,13,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
НЕОМЕТРИЯ,Айвазовский,Квартира,4,109.9,15430000.0,140400.0,11,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
Ava Dom,Смородина,Коммерческая Недвижимость,*,46.0,7162000.0,155700.0,1,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
СЕМЬЯ,Все Свои VIP,Коммерческая Недвижимость,*,71.5,9209000.0,128800.0,3,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Гидростроителей
Ava Dom,Режиссёр,Квартира,3,63.2,11774000.0,186300.0,10,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
БЭЛ Девелопмент,Green Apple,Квартира,4,51.9,6840000.0,131800.0,20,Сдан,"г. Краснодар, пр. Придорожный, д. 60",Российская
ССК,Сердце,Квартира,1,62.7,7593000.0,121100.0,10,Сдан,"г. Краснодар, ул. Школьная, д. 1",Фестивальный
Ava Dom,Смородина,Квартира,3,43.9,5698000.0,129800.0,13,2028,"г. Краснодар, ул. Владимира Жириновского, д. 1",Фестивальный
НЕОМЕТРИЯ,Айвазовский,Квартира,5,68.5,10213000.0,149100.0,22,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
ТОЧНО,Патрики,Квартира,2,25.7,3115000.0,121200.0,5,2026,"г. Краснодар, пер. Монтажников, д. 163",Гидростроителей
Ava Dom,Режиссёр,Квартира,3,73.0,14074000.0,192800.0,9,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ССК,Сердце,Апартаменты,5,190.7,24028000.0,126000.0,20,Сдан,"г. Краснодар, ул. Школьная, д. 1",Фестивальный
ТОЧНО,Патрики,Апартаменты,*,100.3,12016000.0,119800.0,21,2026,"г. Краснодар, пер. Монтажников, д. 163",Гидростроителей
ССК,Ракурс,Квартира,2,112.0,13406000.0,119700.0,21,2028,"г. Краснодар, пер. Снежный, д. 72",Юбилейный
ССК,Сегодня,Коммерческая Недвижимость,*,78.4,11909000.0,151900.0,3,Сдан,"г. Краснодар, ул. Ветеранов, д. 85",Центральный
ССК,Традиции,Квартира,3,103.5,12813000.0,123800.0,19,2027,"пгт. Яблоновский, ул. Тургеневское шоссе",Российская
НЕОМЕТРИЯ,Айвазовский,Квартира,1,51.0,6513000.0,127700.0,25,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
ТОЧНО,Васильевский остров,Апартаменты,*,54.3,6049000.0,111400.0,23,2026,"г. Краснодар, наб. Березовая, д. 91",Пашковский
Ava Dom,Режиссёр,Квартира,1,55.2,9886000.0,179100.0,18,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
ССК,Лучший,Квартира,2,92.9,10776000.0,116000.0,17,2026,"г. Краснодар, наб. Степная, д. 94",Черёмушки
DOGMA,ПАРК ПОБЕДЫ,Коммерческая Недвижимость,*,98.7,16917000.0,171400.0,4,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
DOGMA,ПАРК ПОБЕДЫ,Коммерческая Недвижимость,*,37.5,6150000.0,164000.0,2,Сдан,"​г. Краснодар, ул. им. Героя Пешкова, д. 14",Российская
СЕМЬЯ,Все Свои VIP,Коммерческая Недвижимость,*,79.3,10912000.0,137600.0,2,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Гидростроителей
Ava Dom,Режиссёр,Квартира,1,114.5,19545000.0,170700.0,19,2026,"г. Краснодар, ул. Старокубанская, д. 100/6",Черёмушки
СЕМЬЯ,Все Свои Vip,Квартира,2,111.7,14119000.0,126400.0,19,Сдан,"г. Краснодар, ул. Колхозная, д. 5/2",Центральный
ССК,Сердце,Квартира,5,89.6,11263000.0,125700.0,1,Сдан,"г. Краснодар, ул. Школьная, д. 1",Фестивальный
НЕОМЕТРИЯ,Айвазовский,Квартира,3,99.8,13473000.0,135000.0,2,Сдан,"г. Краснодар, ул. Старокубанская, д. 123а",Центральный
DOGMA,Рекорд2,Квартира,5,82.0,10849000.0,132300.0,18,2026,"​г. Краснодар, ул. Новороссийская, д. 102/8",Пашковский
DOGMA,REEDS,Квартира,5,91.9,16285000.0,177200.0,5,2028,"г. Краснодар, ул. Николая Огурцова",Черёмушки
СЕМЬЯ,Тёплые края,Квартира,5,98.3,12779000.0,130000.0,13,Сдан,"г. Краснодар, ул. им. Александра Гикало, д. 11",Российская
СЕМЬЯ,Тёплые края,Квартира,4,101.8,12766000.0,125400.0,20,Сдан,"г. Краснодар, ул. им. Александра Гикало, д. 11",Российская
СЕМЬЯ,Друзья,Квартира,3,112.5,13545000.0,120400.0,6,Сдан,"г. Краснодар, пер. Серова, д. 75",Российская
